10100000002181,BOSCH LIMITED,0,1,0.05,INE323A01026,0915-1530|1815-1915:1,2023-01-28,,NSE:BOSCHLTD-EQ,10,10,2181,BOSCHLTD,2181,-1.0,XX,10100000002181
101000000021828,TEXMACO RAIL & ENG. LTD.,0,1,0.05,INE621L01012,0915-1530|1815-1915:1,2023-01-28,,NSE:TEXRAIL-EQ,10,10,21828,TEXRAIL,21828,-1.0,XX,101000000021828
10100000002183,SUNDARAM FINANCE HOLD LTD,0,1,0.05,INE202Z01029,0915-1530|1815-1915:1,2023-01-28,,NSE:SUNDARMHLD-EQ,10,10,2183,SUNDARMHLD,2183,-1.0,XX,10100000002183
101000000021840,PRATAAP SNACKS LIMITED,0,1,0.05,INE393P01035,0915-1530|1815-1915:1,2023-01-28,,NSE:DIAMONDYD-EQ,10,10,21840,DIAMONDYD,21840,-1.0,XX,101000000021840
10100000002188,GENERIC ENG CONS PROJ LTD,0,1,0.05,INE854S01022,0915-1530|1815-1915:1,2023-01-28,,NSE:GENCON-EQ,10,10,2188,GENCON,2188,-1.0,XX,10100000002188
101000000021951,HFCL LIMITED,0,1,0.05,INE548A01028,0915-1530|1815-1915:1,2023-01-28,,NSE:HFCL-EQ,10,10,21951,HFCL,21951,-1.0,XX,101000000021951
101000000021957,IND TERRAIN FASHIONS LTD,0,1,0.05,INE611L01021,0915-1530|1815-1915:1,2023-01-28,,NSE:INDTERRAIN-EQ,10,10,21957,INDTERRAIN,21957,-1.0,XX,101000000021957
101000000022,ACC LIMITED,0,1,0.05,INE012A01025,0915-1530|1815-1915:1,2023-01-28,,NSE:ACC-EQ,10,10,22,ACC,22,-1.0,XX,101000000022
1010000000220,INDIAN ENERGY EXC LTD,0,1,0.05,INE022Q01020,0915-1530|1815-1915:1,2023-01-28,,NSE:IEX-EQ,10,10,220,IEX,220,-1.0,XX,1010000000220
10100000002202,MIRC ELECTRONICS LTD,0,1,0.05,INE831A01028,0915-1530|1815-1915:1,2023-01-28,,NSE:MIRCELECTR-EQ,10,10,2202,MIRCELECTR,2202,-1.0,XX,10100000002202
10100000002203,BROOKFIELD INDIA RET,0,1,0.01,INE0FDU25010,0915-1530|1815-1915:1,2023-01-28,,NSE:BIRET-RR,10,10,2203,BIRET,2203,-1.0,XX,10100000002203
101000000022233,DHUNSERI INVESTMENTS LTD,0,1,0.05,INE320L01011,0915-1530|1815-1915:1,2023-01-28,,NSE:DHUNINV-EQ,10,10,22233,DHUNINV,22233,-1.0,XX,101000000022233
101000000022239,EDELAMC - EBBETF0431,4,1,0.01,INF754K01LE1,0915-1530|1815-1915:1,2023-01-28,,NSE:EBBETF0431-EQ,10,10,22239,EBBETF0431,22239,-1.0,XX,101000000022239
101000000022243,EDELAMC - EBBETF0425,4,1,0.01,INF754K01LD3,0915-1530|1815-1915:1,2023-01-28,,NSE:EBBETF0425-EQ,10,10,22243,EBBETF0425,22243,-1.0,XX,101000000022243
101000000022255,NDR AUTO COMPONENTS LTD,0,1,0.05,INE07OG01012,0915-1530|1815-1915:1,2023-01-28,,NSE:NDRAUTO-EQ,10,10,22255,NDRAUTO,22255,-1.0,XX,101000000022255
101000000022277,WORTH PERIPHERALS LIMITED,0,1,0.05,INE196Y01018,0915-1530|1815-1915:1,2023-01-28,,NSE:WORTH-EQ,10,10,22277,WORTH,22277,-1.0,XX,101000000022277
101000000022282,TIRUPATI FORGE LIMITED,0,1,0.05,INE319Y01024,0915-1530|1815-1915:1,2023-01-28,,NSE:TIRUPATIFL-EQ,10,10,22282,TIRUPATIFL,22282,-1.0,XX,101000000022282
101000000022308,MINDSPACE BUSINESS P REIT,0,1,0.01,INE0CCU25019,0915-1530|1815-1915:1,2023-01-28,,NSE:MINDSPACE-RR,10,10,22308,MINDSPACE,22308,-1.0,XX,101000000022308
101000000022344,ICICIPRAMC - ICICIALPLV,4,1,0.01,INF109KC1N59,0915-1530|1815-1915:1,2023-01-28,,NSE:ICICIALPLV-EQ,10,10,22344,ICICIALPLV,22344,-1.0,XX,101000000022344
101000000022347,MACPOWER CNC MACHINES LTD,0,1,0.05,INE155Z01011,0915-1530|1815-1915:1,2023-01-28,,NSE:MACPOWER-EQ,10,10,22347,MACPOWER,22347,-1.0,XX,101000000022347
101000000022360,MADHAV COPPER LIMITED,0,1,0.05,INE813V01022,0915-1530|1815-1915:1,2023-01-28,,NSE:MCL-EQ,10,10,22360,MCL,22360,-1.0,XX,101000000022360
101000000022365,ICICIPRAMC - ICICITECH,4,1,0.01,INF109KC16I6,0915-1530|1815-1915:1,2023-01-28,,NSE:ICICITECH-EQ,10,10,22365,ICICITECH,22365,-1.0,XX,101000000022365
101000000022377,MAX HEALTHCARE INS LTD,0,1,0.05,INE027H01010,0915-1530|1815-1915:1,2023-01-28,,NSE:MAXHEALTH-EQ,10,10,22377,MAXHEALTH,22377,-1.0,XX,101000000022377
101000000022415,LOVABLE LINGERIE LTD,0,1,0.05,INE597L01014,0915-1530|1815-1915:1,2023-01-28,,NSE:LOVABLE-EQ,10,10,22415,LOVABLE,22415,-1.0,XX,101000000022415
101000000022423,TOTAL TRANSPORT SYS LTD,0,1,0.05,INE336X01012,0915-1530|1815-1915:1,2023-01-28,,NSE:TOTAL-EQ,10,10,22423,TOTAL,22423,-1.0,XX,101000000022423
101000000022428,MAX INDIA LIMITED,0,1,0.05,INE0CG601016,0915-1530|1815-1915:1,2023-01-28,,NSE:MAXIND-EQ,10,10,22428,MAXIND,22428,-1.0,XX,101000000022428
101000000022433,HDFCAMC - HBANKETF,4,1,0.01,INF179KC1AN8,0915-1530|1815-1915:1,2023-01-28,,NSE:HBANKETF-EQ,10,10,22433,HBANKETF,22433,-1.0,XX,101000000022433
101000000022439,SPENTEX IND. LTD,0,1,0.05,INE376C01020,0915-1530|1815-1915:1,2023-01-28,,NSE:SPENTEX-BZ,10,10,22439,SPENTEX,22439,-1.0,XX,101000000022439
101000000022440,UTIAMC - UTIBANKETF,4,1,0.01,INF789F1AUV1,0915-1530|1815-1915:1,2023-01-28,,NSE:UTIBANKETF-EQ,10,10,22440,UTIBANKETF,22440,-1.0,XX,101000000022440
10100000002256,PENINSULA LAND LIMITED,0,1,0.05,INE138A01028,0915-1530|1815-1915:1,2023-01-28,,NSE:PENINLAND-EQ,10,10,2256,PENINLAND,2256,-1.0,XX,10100000002256
10100000002259,MOREPEN LAB. LTD,0,1,0.05,INE083A01026,0915-1530|1815-1915:1,2023-01-28,,NSE:MOREPENLAB-EQ,10,10,2259,MOREPENLAB,2259,-1.0,XX,10100000002259
101000000022602,PTC INDIA FIN SERV LTD,0,1,0.05,INE560K01014,0915-1530|1815-1915:1,2023-01-28,,NSE:PFS-EQ,10,10,22602,PFS,22602,-1.0,XX,101000000022602
10100000002263,BANDHAN BANK LIMITED,0,1,0.05,INE545U01014,0915-1530|1815-1915:1,2023-01-28,,NSE:BANDHANBNK-EQ,10,10,2263,BANDHANBNK,2263,-1.0,XX,10100000002263
10100000002268,MOTOR & GENERAL FINANCE L,0,1,0.05,INE861B01023,0915-1530|1815-1915:1,2023-01-28,,NSE:MOTOGENFIN-EQ,10,10,2268,MOTOGENFIN,2268,-1.0,XX,10100000002268
101000000022739,MOTILAL OS NASDAQ100 ETF,4,1,0.01,INF247L01AP3,0915-1530|1815-1915:1,2023-01-28,,NSE:MON100-EQ,10,10,22739,MON100,22739,-1.0,XX,101000000022739
10100000002275,IRIS CLOTHINGS LIMITED,0,1,0.05,INE01GN01017,0915-1530|1815-1915:1,2023-01-28,,NSE:IRISDOREME-EQ,10,10,2275,IRISDOREME,2275,-1.0,XX,10100000002275
10100000002277,MRF LTD,0,1,0.05,INE883A01011,0915-1530|1815-1915:1,2023-01-28,,NSE:MRF-EQ,10,10,2277,MRF,2277,-1.0,XX,10100000002277
10100000002283,MRPL,0,1,0.05,INE103A01014,0915-1530|1815-1915:1,2023-01-28,,NSE:MRPL-EQ,10,10,2283,MRPL,2283,-1.0,XX,10100000002283
10100000002289,HLE GLASCOAT LIMITED,0,1,0.05,INE461D01028,0915-1530|1815-1915:1,2023-01-28,,NSE:HLEGLAS-EQ,10,10,2289,HLEGLAS,2289,-1.0,XX,10100000002289
10100000002294,MAHANAGAR TELEPHONE NIGAM,0,1,0.05,INE153A01019,0915-1530|1815-1915:1,2023-01-28,,NSE:MTNL-EQ,10,10,2294,MTNL,2294,-1.0,XX,10100000002294
10100000002303,HINDUSTAN AERONAUTICS LTD,0,1,0.05,INE066F01012,0915-1530|1815-1915:1,2023-01-28,,NSE:HAL-EQ,10,10,2303,HAL,2303,-1.0,XX,10100000002303
10100000002306,BEST AGROLIFE LIMITED,0,1,0.05,INE052T01013,0915-1530|1815-1915:1,2023-01-28,,NSE:BESTAGRO-EQ,10,10,2306,BESTAGRO,2306,-1.0,XX,10100000002306
10100000002307,MUNJAL SHOWA LTD,0,1,0.05,INE577A01027,0915-1530|1815-1915:1,2023-01-28,,NSE:MUNJALSHOW-EQ,10,10,2307,MUNJALSHOW,2307,-1.0,XX,10100000002307
10100000002313,MURUDESHWAR CERAMICS LTD,0,1,0.05,INE692B01014,0915-1530|1815-1915:1,2023-01-28,,NSE:MURUDCERA-EQ,10,10,2313,MURUDCERA,2313,-1.0,XX,10100000002313
10100000002316,HEIDELBERGCEMENT (I) LTD,0,1,0.05,INE578A01017,0915-1530|1815-1915:1,2023-01-28,,NSE:HEIDELBERG-EQ,10,10,2316,HEIDELBERG,2316,-1.0,XX,10100000002316
10100000002319,NCC LIMITED,0,1,0.05,INE868B01028,0915-1530|1815-1915:1,2023-01-28,,NSE:NCC-EQ,10,10,2319,NCC,2319,-1.0,XX,10100000002319
10100000002320,SMC GLOBAL SECURITIES LTD,0,1,0.05,INE103C01036,0915-1530|1815-1915:1,2023-01-28,,NSE:SMCGLOBAL-EQ,10,10,2320,SMCGLOBAL,2320,-1.0,XX,10100000002320
10100000002328,CPSE ETF,4,1,0.01,INF457M01133,0915-1530|1815-1915:1,2023-01-28,,NSE:CPSEETF-EQ,10,10,2328,CPSEETF,2328,-1.0,XX,10100000002328
10100000002331,JAYASWAL NECO INDUSTR LTD,0,1,0.05,INE854B01010,0915-1530|1815-1915:1,2023-01-28,,NSE:JAYNECOIND-EQ,10,10,2331,JAYNECOIND,2331,-1.0,XX,10100000002331
1010000000235,AAKASH EXPLORATION SER L,0,1,0.05,INE087Z01024,0915-1530|1815-1915:1,2023-01-28,,NSE:AAKASH-EQ,10,10,235,AAKASH,235,-1.0,XX,1010000000235
10100000002350,NURECA LIMITED,0,1,0.05,INE0DSF01015,0915-1530|1815-1915:1,2023-01-28,,NSE:NURECA-EQ,10,10,2350,NURECA,2350,-1.0,XX,10100000002350
1010000000236,ASIAN PAINTS LIMITED,0,1,0.05,INE021A01026,0915-1530|1815-1915:1,2023-01-28,,NSE:ASIANPAINT-EQ,10,10,236,ASIANPAINT,236,-1.0,XX,1010000000236
10100000002360,KBC GLOBAL LIMITED,0,1,0.05,INE278R01034,0915-1530|1815-1915:1,2023-01-28,,NSE:KBCGLOBAL-BE,10,10,2360,KBCGLOBAL,2360,-1.0,XX,10100000002360
101000000023650,MUTHOOT FINANCE LIMITED,0,1,0.05,INE414G01012,0915-1530|1815-1915:1,2023-01-28,,NSE:MUTHOOTFIN-EQ,10,10,23650,MUTHOOTFIN,23650,-1.0,XX,101000000023650
101000000023804,ADITYBIRLA SL GOLD ETF-GR,4,1,0.01,INF209KB18D3,0915-1530|1815-1915:1,2023-01-28,,NSE:BSLGOLDETF-EQ,10,10,23804,BSLGOLDETF,23804,-1.0,XX,101000000023804
10100000002385,NAVNEET EDUCATION LTD,0,1,0.05,INE060A01024,0915-1530|1815-1915:1,2023-01-28,,NSE:NAVNETEDUL-EQ,10,10,2385,NAVNETEDUL,2385,-1.0,XX,10100000002385
10100000002388,NELCO LTD,0,1,0.05,INE045B01015,0915-1530|1815-1915:1,2023-01-28,,NSE:NELCO-EQ,10,10,2388,NELCO,2388,-1.0,XX,10100000002388
10100000002397,SANDHAR TECHNOLOGIES LTD,0,1,0.05,INE278H01035,0915-1530|1815-1915:1,2023-01-28,,NSE:SANDHAR-EQ,10,10,2397,SANDHAR,2397,-1.0,XX,10100000002397
10100000002406,NEULAND LAB LTD.,0,1,0.05,INE794A01010,0915-1530|1815-1915:1,2023-01-28,,NSE:NEULANDLAB-EQ,10,10,2406,NEULANDLAB,2406,-1.0,XX,10100000002406
10100000002411,JYOTI STRUCTURES LTD,0,1,0.05,INE197A01024,0915-1530|1815-1915:1,2023-01-28,,NSE:JYOTISTRUC-BZ,10,10,2411,JYOTISTRUC,2411,-1.0,XX,10100000002411
10100000002412,PIRAMAL ENTERPRISES LTD,0,1,0.05,INE140A01024,0915-1530|1815-1915:1,2023-01-28,,NSE:PEL-EQ,10,10,2412,PEL,2412,-1.0,XX,10100000002412
101000000024184,PI INDUSTRIES LTD,0,1,0.05,INE603J01030,0915-1530|1815-1915:1,2023-01-28,,NSE:PIIND-EQ,10,10,24184,PIIND,24184,-1.0,XX,101000000024184
101000000024190,SYMPHONY LIMITED,0,1,0.05,INE225D01027,0915-1530|1815-1915:1,2023-01-28,,NSE:SYMPHONY-EQ,10,10,24190,SYMPHONY,24190,-1.0,XX,101000000024190
101000000024196,VADILAL INDUSTRIES LTD,0,1,0.05,INE694D01016,0915-1530|1815-1915:1,2023-01-28,,NSE:VADILALIND-EQ,10,10,24196,VADILALIND,24196,-1.0,XX,101000000024196
10100000002421,NILKAMAL LIMITED,0,1,0.05,INE310A01015,0915-1530|1815-1915:1,2023-01-28,,NSE:NILKAMAL-EQ,10,10,2421,NILKAMAL,2421,-1.0,XX,10100000002421
101000000024217,INVESCO INDIA NIFTY ETF,4,1,0.01,INF205K01DA9,0915-1530|1815-1915:1,2023-01-28,,NSE:IVZINNIFTY-EQ,10,10,24217,IVZINNIFTY,24217,-1.0,XX,101000000024217
101000000024225,RELAXO FOOT LTD.,0,1,0.05,INE131B01039,0915-1530|1815-1915:1,2023-01-28,,NSE:RELAXO-EQ,10,10,24225,RELAXO,24225,-1.0,XX,101000000024225
101000000024231,OM INFRA LIMITED,0,1,0.05,INE239D01028,0915-1530|1815-1915:1,2023-01-28,,NSE:OMINFRAL-EQ,10,10,24231,OMINFRAL,24231,-1.0,XX,101000000024231
101000000024265,ESTER INDUSTRIES LTD,0,1,0.05,INE778B01029,0915-1530|1815-1915:1,2023-01-28,,NSE:ESTER-EQ,10,10,24265,ESTER,24265,-1.0,XX,101000000024265
101000000024292,VST TILLERS TRACTORS LTD,0,1,0.05,INE764D01017,0915-1530|1815-1915:1,2023-01-28,,NSE:VSTTILLERS-EQ,10,10,24292,VSTTILLERS,24292,-1.0,XX,101000000024292
10100000002431,RAILTEL CORP OF IND LTD,0,1,0.05,INE0DD101019,0915-1530|1815-1915:1,2023-01-28,,NSE:RAILTEL-EQ,10,10,2431,RAILTEL,2431,-1.0,XX,10100000002431
10100000002435,NIP IND ETF CONSUMPTION,4,1,0.01,INF204KA1LD7,0915-1530|1815-1915:1,2023-01-28,,NSE:CONSUMBEES-EQ,10,10,2435,CONSUMBEES,2435,-1.0,XX,10100000002435
101000000024385,KARMA ENERGY LIMITED,0,1,0.05,INE725L01011,0915-1530|1815-1915:1,2023-01-28,,NSE:KARMAENG-EQ,10,10,24385,KARMAENG,24385,-1.0,XX,101000000024385
10100000002439,NK INDUSTRIES LTD,0,1,0.05,INE542C01019,0915-1530|1815-1915:1,2023-01-28,,NSE:NKIND-EQ,10,10,2439,NKIND,2439,-1.0,XX,10100000002439
101000000024391,DELPHI WORLD MONEY LTD,0,1,0.05,INE726L01019,0915-1530|1815-1915:1,2023-01-28,,NSE:DELPHIFX-EQ,10,10,24391,DELPHIFX,24391,-1.0,XX,101000000024391
101000000024403,ASHIANA HOUSING LTD,0,1,0.05,INE365D01021,0915-1530|1815-1915:1,2023-01-28,,NSE:ASHIANA-EQ,10,10,24403,ASHIANA,24403,-1.0,XX,101000000024403
101000000024409,DHANUKA AGRITECH LTD,0,1,0.05,INE435G01025,0915-1530|1815-1915:1,2023-01-28,,NSE:DHANUKA-EQ,10,10,24409,DHANUKA,24409,-1.0,XX,101000000024409
10100000002442,NOCIL LIMITED,0,1,0.05,INE163A01018,0915-1530|1815-1915:1,2023-01-28,,NSE:NOCIL-EQ,10,10,2442,NOCIL,2442,-1.0,XX,10100000002442
101000000024532,FILATEX INDIA LTD,0,1,0.05,INE816B01035,0915-1530|1815-1915:1,2023-01-28,,NSE:FILATEX-EQ,10,10,24532,FILATEX,24532,-1.0,XX,101000000024532
101000000024538,MAITHAN ALLOYS LTD,0,1,0.05,INE683C01011,0915-1530|1815-1915:1,2023-01-28,,NSE:MAITHANALL-EQ,10,10,24538,MAITHANALL,24538,-1.0,XX,101000000024538
10100000002454,CENTRUM CAPITAL LIMITED,0,1,0.05,INE660C01027,0915-1530|1815-1915:1,2023-01-28,,NSE:CENTRUM-EQ,10,10,2454,CENTRUM,2454,-1.0,XX,10100000002454
101000000024595,RUSHIL DECOR LIMITED,0,1,0.05,INE573K01017,0915-1530|1815-1915:1,2023-01-28,,NSE:RUSHIL-EQ,10,10,24595,RUSHIL,24595,-1.0,XX,101000000024595
10100000002463,MISHRA DHATU NIGAM LTD,0,1,0.05,INE099Z01011,0915-1530|1815-1915:1,2023-01-28,,NSE:MIDHANI-EQ,10,10,2463,MIDHANI,2463,-1.0,XX,10100000002463
10100000002472,OIL COUNTRY TUBULAR LTD,0,1,0.05,INE591A01010,0915-1530|1815-1915:1,2023-01-28,,NSE:OILCOUNTUB-EQ,10,10,2472,OILCOUNTUB,2472,-1.0,XX,10100000002472
10100000002475,OIL AND NATURAL GAS CORP.,0,1,0.05,INE213A01029,0915-1530|1815-1915:1,2023-01-28,,NSE:ONGC-EQ,10,10,2475,ONGC,2475,-1.0,XX,10100000002475
101000000024781,ADITYBIRLA SL NIF ETF-GR,4,1,0.01,INF209KB19D1,0915-1530|1815-1915:1,2023-01-28,,NSE:BSLNIFTY-EQ,10,10,24781,BSLNIFTY,24781,-1.0,XX,101000000024781
1010000000248,ARCHIDPLY DECOR LIMITED,0,1,0.05,INE0CHO01012,0915-1530|1815-1915:1,2023-01-28,,NSE:ADL-BE,10,10,248,ADL,248,-1.0,XX,1010000000248
10100000002481,ONWARD TECHNOLOGIES LTD,0,1,0.05,INE229A01017,0915-1530|1815-1915:1,2023-01-28,,NSE:ONWARDTEC-EQ,10,10,2481,ONWARDTEC,2481,-1.0,XX,10100000002481
101000000024870,INVENTURE GRO & SEC LTD,0,1,0.05,INE878H01024,0915-1530|1815-1915:1,2023-01-28,,NSE:INVENTURE-EQ,10,10,24870,INVENTURE,24870,-1.0,XX,101000000024870
10100000002489,ICICI SECURITIES LIMITED,0,1,0.05,INE763G01038,0915-1530|1815-1915:1,2023-01-28,,NSE:ISEC-EQ,10,10,2489,ISEC,2489,-1.0,XX,10100000002489
10100000002492,SILGO RETAIL LIMITED,0,1,0.05,INE01II01013,0915-1530|1815-1915:1,2023-01-28,,NSE:SILGO-EQ,10,10,2492,SILGO,2492,-1.0,XX,10100000002492
101000000024928,ELGI RUBBER CO. LTD,0,1,0.05,INE819L01012,0915-1530|1815-1915:1,2023-01-28,,NSE:ELGIRUBCO-BE,10,10,24928,ELGIRUBCO,24928,-1.0,XX,101000000024928
10100000002493,ORIENT HOTELS LTD,0,1,0.05,INE750A01020,0915-1530|1815-1915:1,2023-01-28,,NSE:ORIENTHOT-EQ,10,10,2493,ORIENTHOT,2493,-1.0,XX,10100000002493
101000000024948,L&T FINANCE HOLDINGS LTD,0,1,0.05,INE498L01015,0915-1530|1815-1915:1,2023-01-28,,NSE:L&TFH-EQ,10,10,24948,L&TFH,24948,-1.0,XX,101000000024948
10100000002496,ORIENT PAPER AND INDS LTD,0,1,0.05,INE592A01026,0915-1530|1815-1915:1,2023-01-28,,NSE:ORIENTPPR-EQ,10,10,2496,ORIENTPPR,2496,-1.0,XX,10100000002496
101000000024969,WINDSOR MACHINES LIMITED,0,1,0.05,INE052A01021,0915-1530|1815-1915:1,2023-01-28,,NSE:WINDMACHIN-EQ,10,10,24969,WINDMACHIN,24969,-1.0,XX,101000000024969
101000000024999,YAARI DIGI INT SER LTD,0,1,0.05,INE126M01010,0915-1530|1815-1915:1,2023-01-28,,NSE:YAARI-EQ,10,10,24999,YAARI,24999,-1.0,XX,101000000024999
101000000025,ADANI ENTERPRISES LIMITED,0,1,0.05,INE423A01024,0915-1530|1815-1915:1,2023-01-28,,NSE:ADANIENT-EQ,10,10,25,ADANIENT,25,-1.0,XX,101000000025
101000000025017,BODAL CHEMICALS LTD,0,1,0.05,INE338D01028,0915-1530|1815-1915:1,2023-01-28,,NSE:BODALCHEM-EQ,10,10,25017,BODALCHEM,25017,-1.0,XX,101000000025017
101000000025027,GAYATRI PROJECTS LTD,0,1,0.05,INE336H01023,0915-1530|1815-1915:1,2023-01-28,,NSE:GAYAPROJ-BE,10,10,25027,GAYAPROJ,25027,-1.0,XX,101000000025027
101000000025082,TREE HOUSE EDU LTD,0,1,0.05,INE040M01013,0915-1530|1815-1915:1,2023-01-28,,NSE:TREEHOUSE-EQ,10,10,25082,TREEHOUSE,25082,-1.0,XX,101000000025082
101000000025088,ASAHI SONGWON COLOR LTD,0,1,0.05,INE228I01012,0915-1530|1815-1915:1,2023-01-28,,NSE:ASAHISONG-EQ,10,10,25088,ASAHISONG,25088,-1.0,XX,101000000025088
10100000002513,BCL INDUSTRIES LIMITED,0,1,0.05,INE412G01016,0915-1530|1815-1915:1,2023-01-28,,NSE:BCLIND-EQ,10,10,2513,BCLIND,2513,-1.0,XX,10100000002513
101000000025136,BROOKS LAB LIMITED,0,1,0.05,INE650L01011,0915-1530|1815-1915:1,2023-01-28,,NSE:BROOKS-EQ,10,10,25136,BROOKS,25136,-1.0,XX,101000000025136
10100000002514,OSWAL AGRO MILLS LTD,0,1,0.05,INE142A01012,0915-1530|1815-1915:1,2023-01-28,,NSE:OSWALAGRO-EQ,10,10,2514,OSWALAGRO,2514,-1.0,XX,10100000002514
101000000025178,TD POWER SYSTEMS LTD.,0,1,0.05,INE419M01027,0915-1530|1815-1915:1,2023-01-28,,NSE:TDPOWERSYS-EQ,10,10,25178,TDPOWERSYS,25178,-1.0,XX,101000000025178
101000000025190,TECHINDIA NIRMAN LIMITED,0,1,0.05,INE778A01021,0915-1530|1815-1915:1,2023-01-28,,NSE:TECHIN-EQ,10,10,25190,TECHIN,25190,-1.0,XX,101000000025190
101000000025328,ALEMBIC PHARMA LTD,0,1,0.05,INE901L01018,0915-1530|1815-1915:1,2023-01-28,,NSE:APLLTD-EQ,10,10,25328,APLLTD,25328,-1.0,XX,101000000025328
101000000025340,VASWANI IND LTD,0,1,0.05,INE590L01019,0915-1530|1815-1915:1,2023-01-28,,NSE:VASWANI-EQ,10,10,25340,VASWANI,25340,-1.0,XX,101000000025340
10100000002535,P&G HYGIENE & HEALTH CARE,0,1,0.05,INE179A01014,0915-1530|1815-1915:1,2023-01-28,,NSE:PGHH-EQ,10,10,2535,PGHH,2535,-1.0,XX,10100000002535
101000000025358,PG ELECTROPLAST LTD,0,1,0.05,INE457L01011,0915-1530|1815-1915:1,2023-01-28,,NSE:PGEL-EQ,10,10,25358,PGEL,25358,-1.0,XX,101000000025358
101000000025392,PANAMA PETROCHEM LTD,0,1,0.05,INE305C01029,0915-1530|1815-1915:1,2023-01-28,,NSE:PANAMAPET-EQ,10,10,25392,PANAMAPET,25392,-1.0,XX,101000000025392
101000000025418,SETUBANDHAN INFRA LTD,0,1,0.05,INE023M01027,0915-1530|1815-1915:1,2023-01-28,,NSE:SETUINFRA-BE,10,10,25418,SETUINFRA,25418,-1.0,XX,101000000025418
101000000025468,PAISALO DIGITAL LIMITED,0,1,0.05,INE420C01059,0915-1530|1815-1915:1,2023-01-28,,NSE:PAISALO-EQ,10,10,25468,PAISALO,25468,-1.0,XX,101000000025468
101000000025486,TIJARIA POLYPIPES LTD,0,1,0.05,INE440L01017,0915-1530|1815-1915:1,2023-01-28,,NSE:TIJARIA-BE,10,10,25486,TIJARIA,25486,-1.0,XX,101000000025486
101000000025492,ONELIFE CAP ADVISORS LTD,0,1,0.05,INE912L01015,0915-1530|1815-1915:1,2023-01-28,,NSE:ONELIFECAP-EQ,10,10,25492,ONELIFECAP,25492,-1.0,XX,101000000025492
1010000000255,NIRAJ CEMENT STRUC LTD,0,1,0.05,INE368I01016,0915-1530|1815-1915:1,2023-01-28,,NSE:NIRAJ-EQ,10,10,255,NIRAJ,255,-1.0,XX,1010000000255
101000000025516,FLEXITUFF VENTURES INT L,0,1,0.05,INE060J01017,0915-1530|1815-1915:1,2023-01-28,,NSE:FLEXITUFF-BE,10,10,25516,FLEXITUFF,25516,-1.0,XX,101000000025516
101000000025540,UJAAS ENERGY LIMITED,0,1,0.05,INE899L01022,0915-1530|1815-1915:1,2023-01-28,,NSE:UJAAS-BE,10,10,25540,UJAAS,25540,-1.0,XX,101000000025540
101000000025574,SHAKTI PUMPS (I) LTD,0,1,0.05,INE908D01010,0915-1530|1815-1915:1,2023-01-28,,NSE:SHAKTIPUMP-EQ,10,10,25574,SHAKTIPUMP,25574,-1.0,XX,101000000025574
101000000025584,TRIVENI TURBINE LIMITED,0,1,0.05,INE152M01016,0915-1530|1815-1915:1,2023-01-28,,NSE:TRITURBINE-EQ,10,10,25584,TRITURBINE,25584,-1.0,XX,101000000025584
101000000025612,INDO THAI SEC LTD,0,1,0.05,INE337M01013,0915-1530|1815-1915:1,2023-01-28,,NSE:INDOTHAI-BE,10,10,25612,INDOTHAI,25612,-1.0,XX,101000000025612
10100000002562,HUHTAMAKI INDIA LIMITED,0,1,0.05,INE275B01026,0915-1530|1815-1915:1,2023-01-28,,NSE:HUHTAMAKI-EQ,10,10,2562,HUHTAMAKI,2562,-1.0,XX,10100000002562
101000000025634,ESSAR SHIPPING LTD,0,1,0.05,INE122M01019,0915-1530|1815-1915:1,2023-01-28,,NSE:ESSARSHPNG-EQ,10,10,25634,ESSARSHPNG,25634,-1.0,XX,101000000025634
101000000025640,IDBI MF - IDBI GOLD ETF,4,1,0.05,INF397L01554,0915-1530|1815-1915:1,2023-01-28,,NSE:IDBIGOLD-EQ,10,10,25640,IDBIGOLD,25640,-1.0,XX,101000000025640
101000000025684,JAIN DVR EQUITY SHARES,0,1,0.05,IN9175A01010,0915-1530|1815-1915:1,2023-01-28,,NSE:JISLDVREQS-EQ,10,10,25684,JISLDVREQS,25684,-1.0,XX,101000000025684
101000000025690,DYNACONS SYS & SOLN LTD,0,1,0.05,INE417B01040,0915-1530|1815-1915:1,2023-01-28,,NSE:DSSL-EQ,10,10,25690,DSSL,25690,-1.0,XX,101000000025690
101000000025718,POLY MEDICURE LIMITED,0,1,0.05,INE205C01021,0915-1530|1815-1915:1,2023-01-28,,NSE:POLYMED-EQ,10,10,25718,POLYMED,25718,-1.0,XX,101000000025718
101000000025724,RUPA & COMPANY LTD,0,1,0.05,INE895B01021,0915-1530|1815-1915:1,2023-01-28,,NSE:RUPA-EQ,10,10,25724,RUPA,25724,-1.0,XX,101000000025724
101000000025756,VIKAS ECOTECH LIMITED,0,1,0.05,INE806A01020,0915-1530|1815-1915:1,2023-01-28,,NSE:VIKASECO-EQ,10,10,25756,VIKASECO,25756,-1.0,XX,101000000025756
101000000025780,APL APOLLO TUBES LTD,0,1,0.05,INE702C01027,0915-1530|1815-1915:1,2023-01-28,,NSE:APLAPOLLO-EQ,10,10,25780,APLAPOLLO,25780,-1.0,XX,101000000025780
101000000025786,KANANI INDUSTRIES LTD,0,1,0.05,INE879E01037,0915-1530|1815-1915:1,2023-01-28,,NSE:KANANIIND-EQ,10,10,25786,KANANIIND,25786,-1.0,XX,101000000025786
